PARTITION_KEY,ACTIVATE_TIMESTAMP,ACTIVITY_ID,ACTIVITY_SECONDARY_ID,APPL_ID,APPLICATION_HANDLE,COORD_TIME_CREATED,EVENT_TIMESTAMP,PARTITION_NUMBER,UOW_ID,WLM_QUEUE_TIME_TOTAL,WLM_QUEUE_ASSIGNMENTS_TOTAL,FCM_TQ_RECV_WAIT_TIME,FCM_MESSAGE_RECV_WAIT_TIME,FCM_TQ_SEND_WAIT_TIME,FCM_MESSAGE_SEND_WAIT_TIME,LOCK_WAIT_TIME,LOCK_WAITS,DIRECT_READ_TIME,DIRECT_READ_REQS,DIRECT_WRITE_TIME,DIRECT_WRITE_REQS,LOG_BUFFER_WAIT_TIME,NUM_LOG_BUFFER_FULL,LOG_DISK_WAIT_TIME,LOG_DISK_WAITS_TOTAL,POOL_WRITE_TIME,POOL_READ_TIME,AUDIT_FILE_WRITE_WAIT_TIME,AUDIT_FILE_WRITES_TOTAL,AUDIT_SUBSYSTEM_WAIT_TIME,AUDIT_SUBSYSTEM_WAITS_TOTAL,DIAGLOG_WRITE_WAIT_TIME,DIAGLOG_WRITES_TOTAL,FCM_SEND_WAIT_TIME,FCM_RECV_WAIT_TIME,TOTAL_ACT_WAIT_TIME,TOTAL_SECTION_SORT_PROC_TIME,TOTAL_SECTION_SORTS,TOTAL_SECTION_SORT_TIME,TOTAL_ACT_TIME,ROWS_READ,ROWS_MODIFIED,POOL_DATA_L_READS,POOL_INDEX_L_READS,POOL_TEMP_DATA_L_READS,POOL_TEMP_INDEX_L_READS,POOL_XDA_L_READS,POOL_TEMP_XDA_L_READS,TOTAL_CPU_TIME,POOL_DATA_P_READS,POOL_TEMP_DATA_P_READS,POOL_XDA_P_READS,POOL_TEMP_XDA_P_READS,POOL_INDEX_P_READS,POOL_TEMP_INDEX_P_READS,POOL_DATA_WRITES,POOL_XDA_WRITES,POOL_INDEX_WRITES,DIRECT_READS,DIRECT_WRITES,ROWS_RETURNED,DEADLOCKS,LOCK_TIMEOUTS,LOCK_ESCALS,FCM_SENDS_TOTAL,FCM_RECVS_TOTAL,FCM_SEND_VOLUME,FCM_RECV_VOLUME,FCM_MESSAGE_SENDS_TOTAL,FCM_MESSAGE_RECVS_TOTAL,FCM_MESSAGE_SEND_VOLUME,FCM_MESSAGE_RECV_VOLUME,FCM_TQ_SENDS_TOTAL,FCM_TQ_RECVS_TOTAL,FCM_TQ_SEND_VOLUME,FCM_TQ_RECV_VOLUME,TQ_TOT_SEND_SPILLS,POST_THRESHOLD_SORTS,POST_SHRTHRESHOLD_SORTS,SORT_OVERFLOWS,AUDIT_EVENTS_TOTAL,TOTAL_SORTS,STMT_EXEC_TIME,COORD_STMT_EXEC_TIME,TOTAL_ROUTINE_NON_SECT_PROC_TI>,TOTAL_ROUTINE_NON_SECT_TIME,TOTAL_SECTION_PROC_TIME,TOTAL_APP_SECTION_EXECUTIONS,TOTAL_SECTION_TIME,TOTAL_ROUTINE_USER_CODE_PROC_T>,TOTAL_ROUTINE_USER_CODE_TIME,TOTAL_ROUTINE_TIME,THRESH_VIOLATIONS,NUM_LW_THRESH_EXCEEDED,TOTAL_ROUTINE_INVOCATIONS,LOCK_WAIT_TIME_GLOBAL,LOCK_WAITS_GLOBAL,RECLAIM_WAIT_TIME,SPACEMAPPAGE_RECLAIM_WAIT_TIME,LOCK_TIMEOUTS_GLOBAL,LOCK_ESCALS_MAXLOCKS,LOCK_ESCALS_LOCKLIST,LOCK_ESCALS_GLOBAL,CF_WAIT_TIME,CF_WAITS,POOL_DATA_GBP_L_READS,POOL_DATA_GBP_P_READS,POOL_DATA_LBP_PAGES_FOUND,POOL_DATA_GBP_INVALID_PAGES,POOL_INDEX_GBP_L_READS,POOL_INDEX_GBP_P_READS,POOL_INDEX_LBP_PAGES_FOUND,POOL_INDEX_GBP_INVALID_PAGES,POOL_XDA_GBP_L_READS,POOL_XDA_GBP_P_READS,POOL_XDA_LBP_PAGES_FOUND,POOL_XDA_GBP_INVALID_PAGES,EVMON_WAIT_TIME,EVMON_WAITS_TOTAL,TOTAL_EXTENDED_LATCH_WAIT_TIME,TOTAL_EXTENDED_LATCH_WAITS,TOTAL_DISP_RUN_QUEUE_TIME,POOL_QUEUED_ASYNC_DATA_REQS,POOL_QUEUED_ASYNC_INDEX_REQS,POOL_QUEUED_ASYNC_XDA_REQS,POOL_QUEUED_ASYNC_TEMP_DATA_RE>,POOL_QUEUED_ASYNC_TEMP_INDEX_R>,POOL_QUEUED_ASYNC_TEMP_XDA_REQ>,POOL_QUEUED_ASYNC_OTHER_REQS,POOL_QUEUED_ASYNC_DATA_PAGES,POOL_QUEUED_ASYNC_INDEX_PAGES,POOL_QUEUED_ASYNC_XDA_PAGES,POOL_QUEUED_ASYNC_TEMP_DATA_PA>,POOL_QUEUED_ASYNC_TEMP_INDEX_P>,POOL_QUEUED_ASYNC_TEMP_XDA_PAG>,POOL_FAILED_ASYNC_DATA_REQS,POOL_FAILED_ASYNC_INDEX_REQS,POOL_FAILED_ASYNC_XDA_REQS,POOL_FAILED_ASYNC_TEMP_DATA_RE>,POOL_FAILED_ASYNC_TEMP_INDEX_R>,POOL_FAILED_ASYNC_TEMP_XDA_REQ>,POOL_FAILED_ASYNC_OTHER_REQS,TOTAL_PEDS,DISABLED_PEDS,POST_THRESHOLD_PEDS,TOTAL_PEAS,POST_THRESHOLD_PEAS,TQ_SORT_HEAP_REQUESTS,TQ_SORT_HEAP_REJECTIONS,PREFETCH_WAIT_TIME,PREFETCH_WAITS,POOL_DATA_GBP_INDEP_PAGES_FOUN>,POOL_INDEX_GBP_INDEP_PAGES_FOU>,POOL_XDA_GBP_INDEP_PAGES_FOUND>,FCM_TQ_RECV_WAITS_TOTAL,FCM_MESSAGE_RECV_WAITS_TOTAL,FCM_TQ_SEND_WAITS_TOTAL,FCM_MESSAGE_SEND_WAITS_TOTAL,FCM_SEND_WAITS_TOTAL,FCM_RECV_WAITS_TOTAL,IDA_SEND_WAIT_TIME,IDA_SENDS_TOTAL,IDA_SEND_VOLUME,IDA_RECV_WAIT_TIME,IDA_RECVS_TOTAL,IDA_RECV_VOLUME,ROWS_DELETED,ROWS_INSERTED,ROWS_UPDATED,TOTAL_HASH_JOINS,TOTAL_HASH_LOOPS,HASH_JOIN_OVERFLOWS,HASH_JOIN_SMALL_OVERFLOWS,POST_SHRTHRESHOLD_HASH_JOINS,TOTAL_OLAP_FUNCS,OLAP_FUNC_OVERFLOWS,INT_ROWS_DELETED,INT_ROWS_INSERTED,INT_ROWS_UPDATED,COMM_EXIT_WAIT_TIME,COMM_EXIT_WAITS,POOL_COL_L_READS,POOL_TEMP_COL_L_READS,POOL_COL_P_READS,POOL_TEMP_COL_P_READS,POOL_COL_LBP_PAGES_FOUND,POOL_COL_WRITES,POOL_COL_GBP_L_READS,POOL_COL_GBP_P_READS,POOL_COL_GBP_INVALID_PAGES,POOL_COL_GBP_INDEP_PAGES_FOUND>,POOL_QUEUED_ASYNC_COL_REQS,POOL_QUEUED_ASYNC_TEMP_COL_REQ>,POOL_QUEUED_ASYNC_COL_PAGES,POOL_QUEUED_ASYNC_TEMP_COL_PAG>,POOL_FAILED_ASYNC_COL_REQS,POOL_FAILED_ASYNC_TEMP_COL_REQ>,TOTAL_COL_PROC_TIME,TOTAL_COL_EXECUTIONS,TOTAL_COL_TIME,POST_THRESHOLD_HASH_JOINS,POOL_CACHING_TIER_PAGE_READ_TI>,POOL_CACHING_TIER_PAGE_WRITE_T>,POOL_DATA_CACHING_TIER_L_READS,POOL_INDEX_CACHING_TIER_L_READ>,POOL_XDA_CACHING_TIER_L_READS,POOL_COL_CACHING_TIER_L_READS,POOL_DATA_CACHING_TIER_PAGE_WR>,POOL_INDEX_CACHING_TIER_PAGE_W>,POOL_XDA_CACHING_TIER_PAGE_WRI>,POOL_COL_CACHING_TIER_PAGE_WRI>,POOL_DATA_CACHING_TIER_PAGE_UP>,POOL_INDEX_CACHING_TIER_PAGE_U>,POOL_XDA_CACHING_TIER_PAGE_UPD>,POOL_COL_CACHING_TIER_PAGE_UPD>,POOL_DATA_CACHING_TIER_PAGES_F>,POOL_INDEX_CACHING_TIER_PAGES_>,POOL_XDA_CACHING_TIER_PAGES_FO>,POOL_COL_CACHING_TIER_PAGES_FO>,POOL_DATA_CACHING_TIER_GBP_INV>,POOL_INDEX_CACHING_TIER_GBP_IN>,POOL_XDA_CACHING_TIER_GBP_INVA>,POOL_COL_CACHING_TIER_GBP_INVA>,POOL_DATA_CACHING_TIER_GBP_IND>,POOL_INDEX_CACHING_TIER_GBP_IN>,POOL_XDA_CACHING_TIER_GBP_INDE>,POOL_COL_CACHING_TIER_GBP_INDE>,TOTAL_HASH_GRPBYS,HASH_GRPBY_OVERFLOWS,POST_THRESHOLD_HASH_GRPBYS,POST_THRESHOLD_OLAP_FUNCS,POST_THRESHOLD_COL_VECTOR_CONS>,TOTAL_COL_VECTOR_CONSUMERS,TOTAL_INDEX_BUILD_PROC_TIME,TOTAL_INDEXES_BUILT,TOTAL_INDEX_BUILD_TIME,EXT_TABLE_RECV_WAIT_TIME,EXT_TABLE_RECVS_TOTAL,EXT_TABLE_RECV_VOLUME,EXT_TABLE_READ_VOLUME,EXT_TABLE_SEND_WAIT_TIME,EXT_TABLE_SENDS_TOTAL,EXT_TABLE_SEND_VOLUME,EXT_TABLE_WRITE_VOLUME,COL_VECTOR_CONSUMER_OVERFLOWS,TOTAL_COL_SYNOPSIS_PROC_TIME,TOTAL_COL_SYNOPSIS_EXECUTIONS,TOTAL_COL_SYNOPSIS_TIME,COL_SYNOPSIS_ROWS_INSERTED,LOB_PREFETCH_WAIT_TIME,LOB_PREFETCH_REQS,FED_ROWS_DELETED,FED_ROWS_INSERTED,FED_ROWS_UPDATED,FED_ROWS_READ,FED_WAIT_TIME,FED_WAITS_TOTAL,ADM_OVERFLOWS,ADM_BYPASS_ACT_TOTAL,CACHING_TIER_DIRECT_READ_TIME,CACHING_TIER_DIRECT_READ_REQS,CACHING_TIER_DIRECT_READS,POOL_TEMP_DATA_CACHING_TIER_L_>,POOL_TEMP_INDEX_CACHING_TIER_L>,POOL_TEMP_XDA_CACHING_TIER_L_R>,POOL_TEMP_COL_CACHING_TIER_L_R>,POOL_TEMP_DATA_CACHING_TIER_PA>,POOL_TEMP_INDEX_CACHING_TIER_P>,POOL_TEMP_XDA_CACHING_TIER_PAG>,POOL_TEMP_COL_CACHING_TIER_PAG>
0,2024-05-30-08.39.47.440726,1,0,*LOCAL.shaikhq.240530151621,36,2024-05-30-08.39.47.438219,2024-05-30-08.39.47.459103,0,4479,0,0,0,0,0,0,0,0,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,21,12,0,20,18,0,0,0,0,6638,0,0,0,0,0,0,0,0,0,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,0,0,8,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,2024-05-30-08.39.47.440726,1,0,*LOCAL.shaikhq.240530151621,36,2024-05-30-08.39.47.541004,2024-05-30-08.39.47.660783,0,4480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,719384,0,7918,54,0,0,0,0,112982,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,117,0,0,117,1,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7918,0,0,0,54,0,0,0,0,0,0,0,0,0,0,244,0,0,0,0,0,0,7890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7918,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,2024-05-30-08.39.49.728780,1,0,*LOCAL.shaikhq.240530151621,36,2024-05-30-08.39.49.726750,2024-05-30-08.39.49.745893,0,4487,0,0,0,0,0,0,0,0,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,19,12,0,20,18,0,0,0,0,4801,0,0,0,0,0,0,0,0,0,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,0,0,6,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,18,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,2024-05-30-08.39.49.728780,1,0,*LOCAL.shaikhq.240530151621,36,2024-05-30-08.39.49.803604,2024-05-30-08.39.49.805819,0,4488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120,0,61,121,0,0,0,0,529,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,2024-05-30-08.39.51.990429,1,0,*LOCAL.shaikhq.240530151621,36,2024-05-30-08.39.51.988237,2024-05-30-08.39.52.005154,0,4495,0,0,0,0,0,0,0,0,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,17,12,0,20,18,0,0,0,0,5412,0,0,0,0,0,0,0,0,0,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,0,6,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,2024-05-30-08.39.51.990429,1,0,*LOCAL.shaikhq.240530151621,36,2024-05-30-08.39.52.060849,2024-05-30-08.39.52.137632,0,4496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,23328,0,11724,23220,0,0,0,0,48858,0,0,0,0,0,0,0,0,0,0,0,2565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,49,0,0,49,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11724,0,0,0,23220,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11724,23220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,2024-05-30-08.39.54.149354,1,0,*LOCAL.shaikhq.240530151621,36,2024-05-30-08.39.54.147353,2024-05-30-08.39.54.163854,0,4503,0,0,0,0,0,0,0,0,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,16,12,0,20,18,0,0,0,0,5309,0,0,0,0,0,0,0,0,0,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,6,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,2024-05-30-08.39.54.149354,1,0,*LOCAL.shaikhq.240530151621,36,2024-05-30-08.39.54.231030,2024-05-30-08.39.54.473102,0,4504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,1514597,0,16510,0,0,0,0,0,228877,0,0,0,0,0,0,0,0,0,0,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,238,0,0,238,1,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,0,0,0,0,0,0,16465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,2024-05-30-08.39.56.474410,1,0,*LOCAL.shaikhq.240530151621,36,2024-05-30-08.39.56.472422,2024-05-30-08.39.56.488420,0,4511,0,0,0,0,0,0,0,0,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,16,12,0,20,18,0,0,0,0,5088,0,0,0,0,0,0,0,0,0,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,6,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,2024-05-30-08.39.56.474410,1,0,*LOCAL.shaikhq.240530151621,36,2024-05-30-08.39.56.525760,2024-05-30-08.40.03.629507,0,4512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,705,1514597,0,16510,0,0,0,0,0,664433,0,0,0,0,0,0,0,0,0,0,0,578445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,705,705,0,0,705,1,705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,0,0,0,0,0,0,16465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,2024-05-30-08.40.05.547162,1,0,*LOCAL.shaikhq.240530151621,36,2024-05-30-08.40.05.545457,2024-05-30-08.40.05.559813,0,4519,0,0,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,14,12,0,20,18,0,0,0,0,4002,0,0,0,0,0,0,0,0,0,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,0,5,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,2024-05-30-08.40.05.547162,1,0,*LOCAL.shaikhq.240530151621,36,2024-05-30-08.40.05.628059,2024-05-30-08.40.05.863019,0,4520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,1441581,0,15887,66,0,0,0,0,228678,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,232,0,0,232,1,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15887,0,0,0,66,0,0,0,0,0,0,0,0,0,0,493,0,0,0,0,0,0,15846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15887,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,2024-05-30-08.40.07.924839,1,0,*LOCAL.shaikhq.240530151621,36,2024-05-30-08.40.07.922861,2024-05-30-08.40.07.948837,0,4527,0,0,0,0,0,0,0,0,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,26,12,0,20,18,0,0,0,0,6040,0,0,0,0,0,0,0,0,0,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,0,0,10,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,2024-05-30-08.40.07.924839,1,0,*LOCAL.shaikhq.240530151621,36,2024-05-30-08.40.08.003363,2024-05-30-08.40.08.006314,0,4528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,24,47,0,0,0,0,476,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
