EXPLAIN_REQUESTER,EXPLAIN_TIME,SOURCE_NAME,SOURCE_SCHEMA,SOURCE_VERSION,EXPLAIN_LEVEL,STMTNO,SECTNO,QUERYNO,QUERYTAG,STATEMENT_TYPE,UPDATABLE,DELETABLE,TOTAL_COST,STATEMENT_TEXT,SNAPSHOT,QUERY_DEGREE,EXPLAIN_FORMAT_TEXT
SHAIKHQ ,2024-05-30-08.16.33.457497,SQLC2Q31,NULLID  ,,O,1,201,0,CLP                 ,S ,N,N,+0.00000000000000E+000,SELECT TPCDS.WEB_PAGE.WP_CUSTOMER_SK , TPCDS.DATE_DIM2.D_WEEK_SEQ FROM TPCDS.WEB_PAGE INNER JOIN TPCDS.DATE_DIM2 ON TPCDS.DATE_DIM2.D_DATE_SK = TPCDS.WEB_PAGE.WP_ACCESS_DATE_SK WHERE TPCDS.WEB_PAGE.WP_ACCESS_DATE_SK <= 2452574 AND TPCDS.WEB_PAGE.WP_WEB_PAGE_SK >= 54,,1,
SHAIKHQ ,2024-05-30-08.16.33.457497,SQLC2Q31,NULLID  ,,S,1,201,0,CLP                 ,S ,N,N,+2.81840648651123E+001,SELECT Q1.WP_CUSTOMER_SK AS "WP_CUSTOMER_SK", Q2.D_WEEK_SEQ AS "D_WEEK_SEQ" FROM TPCDS.WEB_PAGE AS Q1, TPCDS.DATE_DIM2 AS Q2 WHERE (Q2.D_DATE_SK = Q1.WP_ACCESS_DATE_SK) AND (54 <= Q1.WP_WEB_PAGE_SK) AND (Q1.WP_ACCESS_DATE_SK <= 2452574),,1,
SHAIKHQ ,2024-05-30-08.16.41.437067,SQLC2Q31,NULLID  ,,O,1,201,0,CLP                 ,S ,N,N,+0.00000000000000E+000,SELECT TPCDS.CATALOG_SALES.CS_SHIP_CUSTOMER_SK , TPCDS.DATE_DIM2.D_FY_QUARTER_SEQ FROM TPCDS.CATALOG_SALES INNER JOIN TPCDS.DATE_DIM2 ON TPCDS.DATE_DIM2.D_DATE_SK = TPCDS.CATALOG_SALES.CS_SHIP_DATE_SK WHERE TPCDS.CATALOG_SALES.CS_BILL_HDEMO_SK <= 6473 AND TPCDS.CATALOG_SALES.CS_EXT_LIST_PRICE <= +02592.80,,1,
SHAIKHQ ,2024-05-30-08.16.41.437067,SQLC2Q31,NULLID  ,,S,1,201,0,CLP                 ,S ,N,N,+1.07536156250000E+005,SELECT Q1.CS_SHIP_CUSTOMER_SK AS "CS_SHIP_CUSTOMER_SK", Q2.D_FY_QUARTER_SEQ AS "D_FY_QUARTER_SEQ" FROM TPCDS.CATALOG_SALES AS Q1, TPCDS.DATE_DIM2 AS Q2 WHERE (Q2.D_DATE_SK = Q1.CS_SHIP_DATE_SK) AND (Q1.CS_EXT_LIST_PRICE <= +02592.80) AND (Q1.CS_BILL_HDEMO_SK <= 6473),,1,
SHAIKHQ ,2024-05-30-08.16.46.605880,SQLC2Q31,NULLID  ,,O,1,201,0,CLP                 ,S ,N,N,+0.00000000000000E+000,SELECT TPCDS.WEB_SALES.WS_EXT_WHOLESALE_COST , TPCDS.DATE_DIM2.D_FY_QUARTER_SEQ FROM TPCDS.WEB_SALES INNER JOIN TPCDS.DATE_DIM2 ON TPCDS.DATE_DIM2.D_DATE_SK = TPCDS.WEB_SALES.WS_SHIP_DATE_SK WHERE TPCDS.WEB_SALES.WS_WAREHOUSE_SK <= 2 AND TPCDS.WEB_SALES.WS_SALES_PRICE <= +00273.34,,1,
SHAIKHQ ,2024-05-30-08.16.46.605880,SQLC2Q31,NULLID  ,,S,1,201,0,CLP                 ,S ,N,N,+6.43115195312500E+004,SELECT Q1.WS_EXT_WHOLESALE_COST AS "WS_EXT_WHOLESALE_COST", Q2.D_FY_QUARTER_SEQ AS "D_FY_QUARTER_SEQ" FROM TPCDS.WEB_SALES AS Q1, TPCDS.DATE_DIM2 AS Q2 WHERE (Q2.D_DATE_SK = Q1.WS_SHIP_DATE_SK) AND (Q1.WS_SALES_PRICE <= +00273.34) AND (Q1.WS_WAREHOUSE_SK <= 2),,1,
SHAIKHQ ,2024-05-30-08.16.47.808299,SQLC2Q31,NULLID  ,,O,1,201,0,CLP                 ,S ,N,N,+0.00000000000000E+000,SELECT TPCDS.PROMOTION.P_RESPONSE_TARGET , TPCDS.DATE_DIM2.D_SAME_DAY_LQ FROM TPCDS.PROMOTION INNER JOIN TPCDS.DATE_DIM2 ON TPCDS.DATE_DIM2.D_DATE_SK = TPCDS.PROMOTION.P_END_DATE_SK WHERE TPCDS.PROMOTION.P_END_DATE_SK <= 2450281 AND TPCDS.DATE_DIM2.D_DOM = 7,,1,
SHAIKHQ ,2024-05-30-08.16.47.808299,SQLC2Q31,NULLID  ,,S,1,201,0,CLP                 ,S ,N,N,+1.40520843505859E+002,SELECT Q1.P_RESPONSE_TARGET AS "P_RESPONSE_TARGET", Q2.D_SAME_DAY_LQ AS "D_SAME_DAY_LQ" FROM TPCDS.PROMOTION AS Q1, TPCDS.DATE_DIM2 AS Q2 WHERE (Q2.D_DATE_SK = Q1.P_END_DATE_SK) AND (Q2.D_DOM = 7) AND (Q1.P_END_DATE_SK <= 2450281),,1,
SHAIKHQ ,2024-05-30-08.16.48.945099,SQLC2Q31,NULLID  ,,O,1,201,0,CLP                 ,S ,N,N,+0.00000000000000E+000,SELECT TPCDS.DATE_DIM2.D_DOM , TPCDS.WEB_SITE.WEB_COMPANY_ID FROM TPCDS.DATE_DIM2 INNER JOIN TPCDS.WEB_SITE ON TPCDS.WEB_SITE.WEB_CLOSE_DATE_SK = TPCDS.DATE_DIM2.D_DATE_SK WHERE TPCDS.WEB_SITE.WEB_TAX_PERCENTAGE <= +000.04 AND TPCDS.DATE_DIM2.D_FIRST_DOM <= 2469928,,1,
SHAIKHQ ,2024-05-30-08.16.48.945099,SQLC2Q31,NULLID  ,,S,1,201,0,CLP                 ,S ,N,N,+1.24601860046387E+002,SELECT Q1.D_DOM AS "D_DOM", Q2.WEB_COMPANY_ID AS "WEB_COMPANY_ID" FROM TPCDS.DATE_DIM2 AS Q1, TPCDS.WEB_SITE AS Q2 WHERE (Q2.WEB_CLOSE_DATE_SK = Q1.D_DATE_SK) AND (Q1.D_FIRST_DOM <= 2469928) AND (Q2.WEB_TAX_PERCENTAGE <= +000.04),,1,
SHAIKHQ ,2024-05-30-08.16.50.151134,SQLC2Q31,NULLID  ,,O,1,201,0,CLP                 ,S ,N,N,+0.00000000000000E+000,SELECT TPCDS.WEB_PAGE.WP_IMAGE_COUNT , TPCDS.DATE_DIM2.D_YEAR FROM TPCDS.WEB_PAGE INNER JOIN TPCDS.DATE_DIM2 ON TPCDS.DATE_DIM2.D_DATE_SK = TPCDS.WEB_PAGE.WP_ACCESS_DATE_SK WHERE TPCDS.DATE_DIM2.D_QUARTER_SEQ <= 620 AND TPCDS.WEB_PAGE.WP_CUSTOMER_SK >= 1898,,1,
SHAIKHQ ,2024-05-30-08.16.50.151134,SQLC2Q31,NULLID  ,,S,1,201,0,CLP                 ,S ,N,N,+7.52315521240234E+001,SELECT Q1.WP_IMAGE_COUNT AS "WP_IMAGE_COUNT", Q2.D_YEAR AS "D_YEAR" FROM TPCDS.WEB_PAGE AS Q1, TPCDS.DATE_DIM2 AS Q2 WHERE (Q2.D_DATE_SK = Q1.WP_ACCESS_DATE_SK) AND (1898 <= Q1.WP_CUSTOMER_SK) AND (Q2.D_QUARTER_SEQ <= 620),,1,
SHAIKHQ ,2024-05-30-08.16.51.240800,SQLC2Q31,NULLID  ,,O,1,201,0,CLP                 ,S ,N,N,+0.00000000000000E+000,SELECT TPCDS.STORE.S_NUMBER_EMPLOYEES , TPCDS.DATE_DIM2.D_DOW FROM TPCDS.STORE INNER JOIN TPCDS.DATE_DIM2 ON TPCDS.DATE_DIM2.D_DATE_SK = TPCDS.STORE.S_CLOSED_DATE_SK WHERE TPCDS.STORE.S_COMPANY_ID >= 1 AND TPCDS.STORE.S_GMT_OFFSET = -005.00,,1,
SHAIKHQ ,2024-05-30-08.16.51.240800,SQLC2Q31,NULLID  ,,S,1,201,0,CLP                 ,S ,N,N,+5.06361846923828E+001,SELECT Q1.S_NUMBER_EMPLOYEES AS "S_NUMBER_EMPLOYEES", Q2.D_DOW AS "D_DOW" FROM TPCDS.STORE AS Q1, TPCDS.DATE_DIM2 AS Q2 WHERE (Q2.D_DATE_SK = Q1.S_CLOSED_DATE_SK) AND (Q1.S_GMT_OFFSET = -005.00) AND (1 <= Q1.S_COMPANY_ID),,1,
SHAIKHQ ,2024-05-30-08.16.52.283196,SQLC2Q31,NULLID  ,,O,1,201,0,CLP                 ,S ,N,N,+0.00000000000000E+000,SELECT TPCDS.PROMOTION.P_END_DATE_SK , TPCDS.DATE_DIM2.D_SAME_DAY_LY FROM TPCDS.PROMOTION INNER JOIN TPCDS.DATE_DIM2 ON TPCDS.DATE_DIM2.D_DATE_SK = TPCDS.PROMOTION.P_END_DATE_SK WHERE TPCDS.DATE_DIM2.D_SAME_DAY_LQ >= 2414988 AND TPCDS.PROMOTION.P_START_DATE_SK <= 2450177,,1,
SHAIKHQ ,2024-05-30-08.16.52.283196,SQLC2Q31,NULLID  ,,S,1,201,0,CLP                 ,S ,N,N,+1.45664108276367E+002,SELECT Q1.P_END_DATE_SK AS "P_END_DATE_SK", Q2.D_SAME_DAY_LY AS "D_SAME_DAY_LY" FROM TPCDS.PROMOTION AS Q1, TPCDS.DATE_DIM2 AS Q2 WHERE (Q2.D_DATE_SK = Q1.P_END_DATE_SK) AND (Q1.P_START_DATE_SK <= 2450177) AND (2414988 <= Q2.D_SAME_DAY_LQ),,1,
SHAIKHQ ,2024-05-30-08.17.04.144981,SQLC2Q31,NULLID  ,,O,1,201,0,CLP                 ,S ,N,N,+0.00000000000000E+000,SELECT TPCDS.CATALOG_SALES.CS_BILL_CDEMO_SK , TPCDS.DATE_DIM2.D_DOM FROM TPCDS.CATALOG_SALES INNER JOIN TPCDS.DATE_DIM2 ON TPCDS.DATE_DIM2.D_DATE_SK = TPCDS.CATALOG_SALES.CS_SHIP_DATE_SK WHERE TPCDS.CATALOG_SALES.CS_WHOLESALE_COST <= +00058.98 AND TPCDS.CATALOG_SALES.CS_EXT_SHIP_COST >= +00000.00,,1,
SHAIKHQ ,2024-05-30-08.17.04.144981,SQLC2Q31,NULLID  ,,S,1,201,0,CLP                 ,S ,N,N,+1.32028859375000E+005,SELECT Q1.CS_BILL_CDEMO_SK AS "CS_BILL_CDEMO_SK", Q2.D_DOM AS "D_DOM" FROM TPCDS.CATALOG_SALES AS Q1, TPCDS.DATE_DIM2 AS Q2 WHERE (Q2.D_DATE_SK = Q1.CS_SHIP_DATE_SK) AND (+00000.00 <= Q1.CS_EXT_SHIP_COST) AND (Q1.CS_WHOLESALE_COST <= +00058.98),,1,
SHAIKHQ ,2024-05-30-08.17.05.609356,SQLC2Q31,NULLID  ,,O,1,201,0,CLP                 ,S ,N,N,+0.00000000000000E+000,SELECT TPCDS.CATALOG_SALES.CS_EXT_LIST_PRICE , TPCDS.DATE_DIM2.D_FY_YEAR FROM TPCDS.CATALOG_SALES INNER JOIN TPCDS.DATE_DIM2 ON TPCDS.DATE_DIM2.D_DATE_SK = TPCDS.CATALOG_SALES.CS_SHIP_DATE_SK WHERE TPCDS.CATALOG_SALES.CS_NET_PAID_INC_SHIP <= +00398.86 AND TPCDS.CATALOG_SALES.CS_EXT_DISCOUNT_AMT = +00285.89,,1,
SHAIKHQ ,2024-05-30-08.17.05.609356,SQLC2Q31,NULLID  ,,S,1,201,0,CLP                 ,S ,N,N,+7.49914687500000E+004,SELECT Q1.CS_EXT_LIST_PRICE AS "CS_EXT_LIST_PRICE", Q2.D_FY_YEAR AS "D_FY_YEAR" FROM TPCDS.CATALOG_SALES AS Q1, TPCDS.DATE_DIM2 AS Q2 WHERE (Q2.D_DATE_SK = Q1.CS_SHIP_DATE_SK) AND (Q1.CS_EXT_DISCOUNT_AMT = +00285.89) AND (Q1.CS_NET_PAID_INC_SHIP <= +00398.86),,1,
SHAIKHQ ,2024-05-30-08.17.07.664614,SQLC2Q31,NULLID  ,,O,1,201,0,CLP                 ,S ,N,N,+0.00000000000000E+000,SELECT TPCDS.WEB_SALES.WS_NET_PAID_INC_SHIP , TPCDS.DATE_DIM2.D_DOW FROM TPCDS.WEB_SALES INNER JOIN TPCDS.DATE_DIM2 ON TPCDS.DATE_DIM2.D_DATE_SK = TPCDS.WEB_SALES.WS_SHIP_DATE_SK WHERE TPCDS.WEB_SALES.WS_ORDER_NUMBER <= 17341 AND TPCDS.WEB_SALES.WS_ITEM_SK <= 4861,,1,
SHAIKHQ ,2024-05-30-08.17.07.664614,SQLC2Q31,NULLID  ,,S,1,201,0,CLP                 ,S ,N,N,+3.65761328125000E+004,SELECT Q1.WS_NET_PAID_INC_SHIP AS "WS_NET_PAID_INC_SHIP", Q2.D_DOW AS "D_DOW" FROM TPCDS.WEB_SALES AS Q1, TPCDS.DATE_DIM2 AS Q2 WHERE (Q2.D_DATE_SK = Q1.WS_SHIP_DATE_SK) AND (Q1.WS_ITEM_SK <= 4861) AND (Q1.WS_ORDER_NUMBER <= 17341),,1,
SHAIKHQ ,2024-05-30-08.17.08.944737,SQLC2Q31,NULLID  ,,O,1,201,0,CLP                 ,S ,N,N,+0.00000000000000E+000,SELECT TPCDS.CATALOG_SALES.CS_BILL_CDEMO_SK , TPCDS.DATE_DIM2.D_SAME_DAY_LQ FROM TPCDS.CATALOG_SALES INNER JOIN TPCDS.DATE_DIM2 ON TPCDS.DATE_DIM2.D_DATE_SK = TPCDS.CATALOG_SALES.CS_SHIP_DATE_SK WHERE TPCDS.CATALOG_SALES.CS_COUPON_AMT <= +15288.67 AND TPCDS.CATALOG_SALES.CS_BILL_CDEMO_SK = 1011588,,1,
SHAIKHQ ,2024-05-30-08.17.08.944737,SQLC2Q31,NULLID  ,,S,1,201,0,CLP                 ,S ,N,N,+7.53270859375000E+004,SELECT 1011588 AS "CS_BILL_CDEMO_SK", Q2.D_SAME_DAY_LQ AS "D_SAME_DAY_LQ" FROM TPCDS.CATALOG_SALES AS Q1, TPCDS.DATE_DIM2 AS Q2 WHERE (Q2.D_DATE_SK = Q1.CS_SHIP_DATE_SK) AND (Q1.CS_BILL_CDEMO_SK = 1011588) AND (Q1.CS_COUPON_AMT <= +15288.67),,1,
SHAIKHQ ,2024-05-30-08.17.10.095768,SQLC2Q31,NULLID  ,,O,1,201,0,CLP                 ,S ,N,N,+0.00000000000000E+000,SELECT TPCDS.CUSTOMER.C_CURRENT_CDEMO_SK , TPCDS.DATE_DIM2.D_DATE_SK FROM TPCDS.CUSTOMER INNER JOIN TPCDS.DATE_DIM2 ON TPCDS.DATE_DIM2.D_DATE_SK = TPCDS.CUSTOMER.C_FIRST_SHIPTO_DATE_SK WHERE TPCDS.CUSTOMER.C_CURRENT_HDEMO_SK >= 2342 AND TPCDS.CUSTOMER.C_BIRTH_YEAR = 1927,,1,
SHAIKHQ ,2024-05-30-08.17.10.095768,SQLC2Q31,NULLID  ,,S,1,201,0,CLP                 ,S ,N,N,+1.20592246093750E+004,SELECT Q1.C_CURRENT_CDEMO_SK AS "C_CURRENT_CDEMO_SK", Q2.D_DATE_SK AS "D_DATE_SK" FROM TPCDS.CUSTOMER AS Q1, TPCDS.DATE_DIM2 AS Q2 WHERE (Q2.D_DATE_SK = Q1.C_FIRST_SHIPTO_DATE_SK) AND (Q1.C_BIRTH_YEAR = 1927) AND (2342 <= Q1.C_CURRENT_HDEMO_SK),,1,
SHAIKHQ ,2024-05-30-08.17.11.240888,SQLC2Q31,NULLID  ,,O,1,201,0,CLP                 ,S ,N,N,+0.00000000000000E+000,SELECT TPCDS.DATE_DIM2.D_YEAR , TPCDS.PROMOTION.P_COST FROM TPCDS.DATE_DIM2 INNER JOIN TPCDS.PROMOTION ON TPCDS.PROMOTION.P_END_DATE_SK = TPCDS.DATE_DIM2.D_DATE_SK WHERE TPCDS.DATE_DIM2.D_SAME_DAY_LY <= 2453984 AND TPCDS.PROMOTION.P_START_DATE_SK >= 2450745,,1,
SHAIKHQ ,2024-05-30-08.17.11.240888,SQLC2Q31,NULLID  ,,S,1,201,0,CLP                 ,S ,N,N,+2.36036712646484E+002,SELECT Q1.D_YEAR AS "D_YEAR", Q2.P_COST AS "P_COST" FROM TPCDS.DATE_DIM2 AS Q1, TPCDS.PROMOTION AS Q2 WHERE (Q2.P_END_DATE_SK = Q1.D_DATE_SK) AND (2450745 <= Q2.P_START_DATE_SK) AND (Q1.D_SAME_DAY_LY <= 2453984),,1,
SHAIKHQ ,2024-05-30-08.17.12.442296,SQLC2Q31,NULLID  ,,O,1,201,0,CLP                 ,S ,N,N,+0.00000000000000E+000,SELECT TPCDS.PROMOTION.P_END_DATE_SK , TPCDS.DATE_DIM2.D_MONTH_SEQ FROM TPCDS.PROMOTION INNER JOIN TPCDS.DATE_DIM2 ON TPCDS.DATE_DIM2.D_DATE_SK = TPCDS.PROMOTION.P_END_DATE_SK WHERE TPCDS.PROMOTION.P_START_DATE_SK = 2450299 AND TPCDS.DATE_DIM2.D_YEAR >= 1900,,1,
SHAIKHQ ,2024-05-30-08.17.12.442296,SQLC2Q31,NULLID  ,,S,1,201,0,CLP                 ,S ,N,N,+9.48044281005859E+001,SELECT Q1.P_END_DATE_SK AS "P_END_DATE_SK", Q2.D_MONTH_SEQ AS "D_MONTH_SEQ" FROM TPCDS.PROMOTION AS Q1, TPCDS.DATE_DIM2 AS Q2 WHERE (Q2.D_DATE_SK = Q1.P_END_DATE_SK) AND (1900 <= Q2.D_YEAR) AND (Q1.P_START_DATE_SK = 2450299),,1,
SHAIKHQ ,2024-05-30-08.17.13.777854,SQLC2Q31,NULLID  ,,O,1,201,0,CLP                 ,S ,N,N,+0.00000000000000E+000,SELECT TPCDS.CATALOG_SALES.CS_NET_PAID_INC_TAX , TPCDS.DATE_DIM2.D_MONTH_SEQ FROM TPCDS.CATALOG_SALES INNER JOIN TPCDS.DATE_DIM2 ON TPCDS.DATE_DIM2.D_DATE_SK = TPCDS.CATALOG_SALES.CS_SHIP_DATE_SK WHERE TPCDS.DATE_DIM2.D_MOY >= 5 AND TPCDS.CATALOG_SALES.CS_LIST_PRICE = +00047.97,,1,
